FID,lat,lng
1932,41.38159244,2.174381055
1933,41.38137405,2.174837503
1934,41.3816707,2.174817364
1935,41.38174805,2.174576688
1936,41.38143948,2.175157782
1937,41.38169414,2.175161043
1938,41.38157621,2.175428903
1939,41.38179388,2.175398997
1940,41.38186837,2.175482088
1941,41.38164778,2.175851697
1942,41.38156184,2.175989227
1943,41.38134676,2.175443552
1944,41.38153097,2.175682165
1945,41.38175377,2.175648269
1946,41.38133503,2.175933738
1947,41.38138225,2.176234602
1948,41.38164583,2.177272985
1949,41.38141646,2.177011694
1950,41.38141287,2.176645355
1951,41.38154465,2.176822997
1952,41.38167643,2.176977717
1953,41.38122693,2.177973473
1954,41.38120105,2.177450157
1955,41.38142719,2.177639576
1956,41.38149308,2.17754789
1957,41.38155149,2.177897455
1958,41.38150122,2.178315996
1959,41.3812152,2.178398851
1960,41.38136417,2.178522054
1961,41.38113855,2.178860264
1962,41.38149595,2.17861947
1963,41.38158475,2.178842955
1964,41.38165064,2.1786911
1965,41.38179214,2.178757402
1966,41.38183795,2.178908129
1967,41.38130257,2.179364859
1968,41.38149345,2.179292981
1969,41.38164778,2.179335768
1970,41.38167929,2.179507679
1971,41.38140427,2.179198239
1972,41.38151886,2.179255542
1973,41.38147676,2.179083354
1974,41.3816621,2.179057844
1975,41.38177669,2.17907217
1976,41.38178242,2.17899481
1977,41.38178529,2.179140935
1978,41.38173372,2.179249812
1979,41.38141287,2.179613691
1980,41.38145846,2.179928844
1981,41.38162773,2.179676725
1982,41.38177383,2.179711108
1983,41.38150168,2.180556338
1984,41.38162486,2.180390157
1985,41.38122093,2.180115099
1986,41.38145975,2.180289711
1987,41.38118388,2.180563091
1988,41.38133892,2.180948117
1989,41.38158762,2.181891517
1990,41.38169648,2.181768314
1991,41.38145257,2.181600076
1992,41.38120782,2.181853798
1993,41.38164007,2.182267246
1994,41.38061976,2.143026225
1995,41.38078549,2.143030952
1996,41.38062988,2.143056789
1997,41.38096406,2.14341939
1998,41.38087424,2.143962305
1999,41.3810118,2.144091072
2000,41.38113499,2.143853262
2001,41.38123239,2.143773036
2002,41.3808084,2.144162702
2003,41.38096024,2.144371861
2004,41.38029627,2.145213067
2005,41.38086284,2.156907065
2006,41.38078639,2.160386301
2007,41.38077449,2.159297796
2008,41.38073863,2.162686966
2009,41.38079074,2.16158754
2010,41.38055917,2.163322224
2011,41.38077727,2.163669261
2012,41.38059068,2.164004139
2013,41.38078262,2.163972622
2014,41.38083064,2.164600829
2015,41.38101753,2.163935375
2016,41.38098888,2.165196058
2017,41.3807042,2.165375207
2018,41.38114579,2.165556214
2019,41.38090259,2.166245898
2020,41.3809259,2.166733533
2021,41.3812725,2.167087083
2022,41.38101158,2.167439184
2023,41.38066517,2.168041191
2024,41.38076543,2.167811976
2025,41.38098733,2.168095708
2026,41.3809418,2.168464474
2027,41.38118369,2.168293328
2028,41.38060474,2.168426828
2029,41.38043462,2.168896313
2030,41.38088754,2.170736304
2031,41.38112738,2.171551085
2032,41.38034441,2.172374637
2033,41.38090581,2.171834702
2034,41.38089148,2.171946444
2035,41.38092341,2.172199915
2036,41.38094305,2.171720094
2037,41.38071994,2.171333019
2038,41.38108574,2.171755046
2039,41.38104789,2.171879133
2040,41.38061647,2.173745783
2041,41.38042975,2.173038901
2042,41.38110634,2.173370443
2043,41.38126963,2.173562411
2044,41.38123812,2.17331887
2045,41.38091891,2.17408645
2046,41.3807069,2.174970188
2047,41.38071673,2.174708487
2048,41.38081986,2.174820229
2049,41.3809631,2.174992141
2050,41.3807597,2.175250008
2051,41.38081101,2.175544228
2052,41.38100607,2.175292985
2053,41.38110634,2.175166917
2054,41.38118655,2.175261468
2055,41.3809852,2.176087545
2056,41.3812725,2.176439061
2057,41.38107683,2.176871737
2058,41.38079122,2.177221258
2059,41.38092586,2.177304348
2060,41.38076897,2.177644006
2061,41.38085149,2.178186768
2062,41.38076383,2.179108765
2063,41.38082016,2.179328138
2064,41.38069629,2.179650963
2065,41.3806623,2.179934592
2066,41.38090008,2.179808524
2067,41.38107196,2.179954649
2068,41.38102326,2.18020392
2069,41.38114645,2.179691051
2070,41.38086284,2.180607912
2071,41.3807597,2.180238302
2072,41.38095451,2.180372966
2073,41.38057063,2.180688137
2074,41.38077116,2.180845723
2075,41.38067949,2.181097859
2076,41.38100444,2.181030602
2077,41.38122093,2.181304153
2078,41.38077976,2.181467469
2079,41.38109775,2.181530503
2080,41.38047885,2.143595148
2081,41.38009853,2.146605398
2082,41.38010069,2.147720392
2083,41.38008668,2.149976455
2084,41.38010501,2.148871359
2085,41.38011695,2.152193084
2086,41.38008407,2.151112314
2087,41.38010515,2.153385375
2088,41.38006261,2.154536792
2089,41.37997557,2.156971386
2090,41.37998335,2.155746663
2091,41.38043885,2.156339757
2092,41.37991914,2.159278165
2093,41.37992644,2.158189732
2094,41.38014951,2.161239231
2095,41.38033572,2.160981364
2096,41.37990116,2.160407691
2097,41.37948499,2.163195671
2098,41.3802727,2.163244864
2099,41.38027842,2.16348554
2100,41.38032426,2.16325919
2101,41.37985964,2.162608996
2102,41.37994406,2.163729054
2103,41.38024978,2.163774924
2104,41.38006017,2.164022989
2105,41.38034145,2.163926779
2106,41.3803816,2.164284858
2107,41.37991419,2.16498581
2108,41.38041996,2.165014329
2109,41.38004748,2.165866577
2110,41.3804771,2.165986292
2111,41.38052887,2.166869841
2112,41.38035864,2.167419445
2113,41.38044745,2.167299107
2114,41.38051333,2.167465288
2115,41.38019653,2.167006984
2116,41.38001777,2.167766726
2117,41.38040066,2.16758688
2118,41.38042532,2.167819925
2119,41.38057063,2.167585626
2120,41.3806623,2.167631469
2121,41.3801796,2.168384353
2122,41.38045317,2.168109956
2123,41.380153,2.169425137
2124,41.38029229,2.169927471
2125,41.38040161,2.170284634
2126,41.37997878,2.170465511
2127,41.37984472,2.171456664
2128,41.38051436,2.170592939
2129,41.38063365,2.170843346
2130,41.38019248,2.174106797
2131,41.38038975,2.174275617
2132,41.38045209,2.174826544
2133,41.38058782,2.17453371
2134,41.38045385,2.175402955
2135,41.38031889,2.176227229
2136,41.38070241,2.175739955
2137,41.38022972,2.177198336
2138,41.38046076,2.177143023
2139,41.38059908,2.177396762
2140,41.38012712,2.176968754
2141,41.38008952,2.177443069
2142,41.38034718,2.177401765
2143,41.38047323,2.177719801
2144,41.38047661,2.178503692
2145,41.38010081,2.177817217
2146,41.37977128,2.178599002
2147,41.38022686,2.177963342
2148,41.38004576,2.178734423
2149,41.3803615,2.177917499
2150,41.38053339,2.177897443
2151,41.38061647,2.178003455
2152,41.38014198,2.179478937
2153,41.38044226,2.179424963
2154,41.38066803,2.179481892
2155,41.38030104,2.179119032
2156,41.38049901,2.179017732
2157,41.38064371,2.179263555
2158,41.38037583,2.180544878
2159,41.3802619,2.180781934
2160,41.38010001,2.180332154
2161,41.38030363,2.179904884
2162,41.38057063,2.180115099
2163,41.38047323,2.180329989
2164,41.38034431,2.181149433
2165,41.37926107,2.145485188
2166,41.37927916,2.146566578
2167,41.37926958,2.14882057
2168,41.37949921,2.148096607
2169,41.37965964,2.148288575
2170,41.37925292,2.151079243
2171,41.37921135,2.149928554
2172,41.37940392,2.153158868
2173,41.37923646,2.152230022
2174,41.37966823,2.152795518
2175,41.37952011,2.16090992
2176,41.37969482,2.161760025
2177,41.37930018,2.163808288
2178,41.3797262,2.163982784
2179,41.37951298,2.164462454
2180,41.37977699,2.166927804
2181,41.37980989,2.166453584
2182,41.37964245,2.16817299
2183,41.3796085,2.167521436
2184,41.38006643,2.169147154
2185,41.37978303,2.168499583
2186,41.38000882,2.168884114
2187,41.37965662,2.169483934
2188,41.37926068,2.170985325
2189,41.37952994,2.170288624
2190,41.37955452,2.172971123
2191,41.37948088,2.172457872
2192,41.37978864,2.17369877
2193,41.37987163,2.174390451
2194,41.37979045,2.174892445
2195,41.37984476,2.176067327
2196,41.37948643,2.176258298
2197,41.37965104,2.17641614
2198,41.37939088,2.176794227
2199,41.37978855,2.176547938
2200,41.37994038,2.176728445
2201,41.37971252,2.177159757
2202,41.37990028,2.177762779
2203,41.37962391,2.178191602
2204,41.37964205,2.177684975
2205,41.37958515,2.179404532
2206,41.37988222,2.179573467
2207,41.38004351,2.179685321
2208,41.37993752,2.17990021
2209,41.37954707,2.179884732
2210,41.37983152,2.180112234
2211,41.37970834,2.180344314
2212,41.37984585,2.180771228
2213,41.37912679,2.147600929
2214,41.37914398,2.147855931
2215,41.37930154,2.147861662
2216,41.37918917,2.147994998
2217,41.3789609,2.153269043
2218,41.37894918,2.153720825
2219,41.37910101,2.155824185
2220,41.37914398,2.154626374
2221,41.37953932,2.155156434
2222,41.37948202,2.15758898
2223,41.37903126,2.158188312
2224,41.37924236,2.157255284
2225,41.37924179,2.160159957
2226,41.3790384,2.159259139
2227,41.3794591,2.15985821
2228,41.37884318,2.160640407
2229,41.37889347,2.161302663
2230,41.37887469,2.161608841
2231,41.37922473,2.161807733
2232,41.37886037,2.162385307
2233,41.37896859,2.162662304
2234,41.37913825,2.162233452
2235,41.3792643,2.162141766
2236,41.37935311,2.162078732
2237,41.37889552,2.161942678
2238,41.3790695,2.164531334
2239,41.37917989,2.164899292
2240,41.37882515,2.165310083
2241,41.37930441,2.165233305
2242,41.37942542,2.165625073
2243,41.37913241,2.165896384
2244,41.37949406,2.166549196
2245,41.37952786,2.166041289
2246,41.37959661,2.166196009
2247,41.37916403,2.167009723
2248,41.37937316,2.16689225
2249,41.37905863,2.166391524
2250,41.37947056,2.166972475
2251,41.37939321,2.168516812
2252,41.37884728,2.168308424
2253,41.37908669,2.168846309
2254,41.37910776,2.169433918
2255,41.37923852,2.169803282
2256,41.3788846,2.169723933
2257,41.37922706,2.169906429
2258,41.37908382,2.170084071
2259,41.37884345,2.171837362
2260,41.37910463,2.172519431
2261,41.37920994,2.173712159
2262,41.37919509,2.173083917
2263,41.37897019,2.175225641
2264,41.37960698,2.175453557
2265,41.37939608,2.174803038
2266,41.37953359,2.174679835
2267,41.3791997,2.174399326
2268,41.37929008,2.176075182
2269,41.37898339,2.175796253
2270,41.37905559,2.17646358
2271,41.37908669,2.177109516
2272,41.37882593,2.177629433
2273,41.3793043,2.17730357
2274,41.37895204,2.176954795
2275,41.37925219,2.178427128
2276,41.37926026,2.178794022
2277,41.37942473,2.179318577
2278,41.37933878,2.179493353
2279,41.37875664,2.178863769
2280,41.37908955,2.17906644
2281,41.37900361,2.179238351
2282,41.37925571,2.179189643
2283,41.37908669,2.179542061
2284,41.37925284,2.17966813
2285,41.37913539,2.179903075
2286,41.37929295,2.180338584
2287,41.37821275,2.146471476
2288,41.37830574,2.147436637
2289,41.37874864,2.147047948
2290,41.37891766,2.147274298
2291,41.37854554,2.147907566
2292,41.37890048,2.147549356
2293,41.37890644,2.147812317
2294,41.37807898,2.149110201
2295,41.37843579,2.149913671
2296,41.37858398,2.151983792
2297,41.378373,2.151074531
2298,41.37881453,2.151672364
2299,41.37857591,2.152408404
2300,41.37830461,2.153497489
2301,41.37874291,2.154093449
2302,41.37822798,2.154717174
2303,41.37820259,2.156991159
2304,41.37819137,2.155855718
2305,41.37861687,2.156437174
2306,41.37883504,2.156738117
2307,41.37878611,2.157214732
2308,41.37821716,2.158175591
2309,41.37818902,2.159279998
2310,41.37855384,2.161239231
2311,41.37862546,2.16098996
2312,41.37818115,2.160357612
2313,41.37812087,2.161652208
2314,41.37854811,2.161471312
2315,41.37838037,2.161908873
2316,41.37864838,2.161614571
2317,41.3783538,2.162314444
2318,41.37866508,2.16275027
2319,41.37821508,2.163754767
2320,41.37828555,2.162677765
2321,41.37869135,2.163130256
2322,41.37879448,2.163557169
2323,41.37875437,2.163007053
2324,41.37896717,2.16411885
2325,41.37849548,2.164736254
2326,41.37849082,2.165634432
2327,41.37838133,2.165950021
2328,41.37867703,2.165817804
2329,41.37862249,2.166669433
2330,41.3787757,2.167479941
2331,41.3783705,2.168055517
2332,41.378508,2.167849223
2333,41.37813935,2.167337714
2334,41.37876583,2.169273222
2335,41.3789148,2.169092716
2336,41.37858833,2.168654071
2337,41.3784593,2.169639967
2338,41.37853952,2.169545415
2339,41.37861973,2.169445134
2340,41.37815636,2.169234843
2341,41.37831564,2.169021146
2342,41.37866079,2.169984119
2343,41.37883341,2.170374973
2344,41.37842941,2.170856396
2345,41.37868562,2.170556827
2346,41.37848797,2.170188684
2347,41.37882394,2.170928007
2348,41.37873117,2.171386088
2349,41.3783842,2.171330558
2350,41.37841647,2.172279017
2351,41.37838729,2.174426282
2352,41.37843262,2.173608143
2353,41.37880021,2.173980729
2354,41.37839387,2.175303189
2355,41.37850514,2.175751416
2356,41.3786627,2.175622482
2357,41.37842807,2.176351361
2358,41.37838949,2.177238598
2359,41.37872286,2.176800075
2360,41.37837083,2.17830495
2361,41.37827354,2.177862707
2362,41.37861958,2.179206326
2363,41.37892053,2.179415993
2364,41.37878875,2.179659534
2365,41.37836852,2.179656445
2366,41.37882886,2.180000492
2367,41.37777749,2.148002056
2368,41.37812085,2.147998401
2369,41.37803063,2.148575205
2370,41.37751485,2.149938212
2371,41.37751748,2.151148308
2372,41.37812638,2.152549219
2373,41.37737255,2.153579776
2374,41.37786916,2.152924451
2375,41.37789495,2.162070136
2376,41.37753912,2.162421885
2377,41.37798089,2.16212171
2378,41.37806683,2.162164687
2379,41.3774009,2.161561448
2380,41.37758163,2.163118266
2381,41.37777265,2.164925801
2382,41.37806683,2.165216114
2383,41.37759161,2.166093858
2384,41.37826724,2.165418047
2385,41.37801867,2.166519358
2386,41.37809472,2.168469891
2387,41.37823299,2.168253215
2388,41.37785685,2.167773956
2389,41.37790623,2.168765864
2390,41.3783218,2.169820474
2391,41.37802959,2.17014424
2392,41.37801916,2.17145296
2393,41.37796164,2.170845247
2394,41.37820434,2.171144191
2395,41.37785626,2.173926914
2396,41.37796737,2.173120182
2397,41.37800094,2.174911915
2398,41.37808975,2.175957709
2399,41.37781353,2.177812515
2400,41.37806068,2.178416358
2401,41.3783132,2.178665313
2402,41.37834758,2.178934641
2403,41.3778238,2.179259535
2404,41.37822153,2.17921543
2405,41.37745125,2.146922293
2406,41.37762852,2.147030757
2407,41.37715855,2.147299115
2408,41.37747459,2.147175121
2409,41.37763425,2.147345928
2410,41.37777332,2.147342165
2411,41.37712012,2.148228938
2412,41.37734205,2.147939022
2413,41.37717546,2.147725312
2414,41.37748103,2.148081341
2415,41.37752092,2.147696717
2416,41.3774894,2.14855305
2417,41.37763998,2.148268519
2418,41.37716213,2.148642843
2419,41.37744804,2.152362874
2420,41.37728117,2.155973757
2421,41.37734335,2.154758834
2422,41.37748849,2.157927708
2423,41.37777749,2.157563193
2424,41.3773202,2.156984273
2425,41.37736666,2.160371854
2426,41.37743831,2.159250209
2427,41.37732677,2.163753038
2428,41.37762566,2.164459704
2429,41.37720644,2.165052674
2430,41.37765069,2.167092092
2431,41.37730265,2.167109923
2432,41.37730846,2.167622441
2433,41.37765552,2.169083782
2434,41.37725949,2.169642843
2435,41.37718418,2.168867615
2436,41.37755045,2.170879431
2437,41.37738307,2.170242348
2438,41.37782906,2.170439355
2439,41.37730194,2.171445036
2440,41.37761844,2.171486172
2441,41.37742226,2.171846163
2442,41.37757049,2.172206504
2443,41.37770301,2.17180605
2444,41.37779754,2.171717229
2445,41.37719866,2.172308475
2446,41.37756319,2.172687211
2447,41.37741833,2.173410367
2448,41.37735637,2.174353203
2449,41.37751966,2.174493598
2450,41.37733321,2.174761848
2451,41.37763955,2.175056084
2452,41.37770249,2.174674394
2453,41.37728762,2.17514113
2454,41.37758101,2.175659388
2455,41.37746523,2.176229902
2456,41.37721846,2.177899039
2457,41.37737925,2.178414475
2458,41.37756263,2.178023511
2459,41.37772052,2.17818573
2460,41.3777281,2.178706011
2461,41.37734631,2.17892415
2462,41.37665901,2.147942977
2463,41.37683499,2.148620937
2464,41.37669542,2.149989716
2465,41.37685371,2.149045301
2466,41.37651025,2.152469579
2467,41.37659721,2.151219664
2468,41.3770212,2.151789836
2469,41.37651332,2.154726602
2470,41.37646359,2.153579701
2471,41.37690234,2.15740917
2472,41.37642673,2.15708365
2473,41.37646453,2.155935121
2474,41.37713579,2.158419885
2475,41.37674073,2.158939122
2476,41.37705271,2.158680617
2477,41.37651708,2.158142639
2478,41.37669735,2.15939719
2479,41.37692666,2.160955577
2480,41.37650816,2.161519624
2481,41.37670321,2.160631811
2482,41.37707849,2.16296694
2483,41.37645749,2.163799211
2484,41.37668888,2.162869524
2485,41.37691806,2.163207616
2486,41.37641375,2.164831615
2487,41.37664664,2.165810011
2488,41.37691432,2.167194776
2489,41.37674223,2.16658479
2490,41.37700886,2.168083893
2491,41.37661363,2.167705372
2492,41.37693404,2.167698541
2493,41.37675963,2.16855919
2494,41.3768665,2.168339171
2495,41.37667988,2.168074567
2496,41.37674618,2.170055419
2497,41.37689801,2.169972329
2498,41.37668547,2.169569263
2499,41.3772074,2.171691442
2500,41.3771186,2.171929253
2501,41.37680709,2.171272182
2502,41.37677022,2.172804802
2503,41.37662663,2.171726517
2504,41.37701547,2.172095434
2505,41.37686077,2.173811683
2506,41.37710716,2.174057787
2507,41.37695144,2.174560468
2508,41.37688369,2.174997871
2509,41.37680365,2.175428936
2510,41.37710714,2.175060905
2511,41.37703265,2.176536478
2512,41.37682746,2.176049936
2513,41.3768092,2.176739906
2514,41.37728249,2.177181853
2515,41.37679201,2.17762525
2516,41.37672214,2.178442432
2517,41.37576465,2.149060187
2518,41.37653132,2.148555038
2519,41.37577332,2.151214296
2520,41.37617323,2.15063803
2521,41.37629444,2.159500447
2522,41.37628854,2.160113412
2523,41.37628459,2.160568207
2524,41.37658185,2.162320437
2525,41.37624485,2.162322273
2526,41.37642819,2.162545758
2527,41.37618221,2.162874278
2528,41.37620474,2.166385111
2529,41.3762298,2.168320321
2530,41.37652276,2.168923109
2531,41.37673193,2.169009788
2532,41.37617215,2.168900128
2533,41.37615317,2.1702216
2534,41.37639095,2.1702216
2535,41.37640721,2.170486444
2536,41.37655424,2.170359129
2537,41.37655424,2.170170027
2538,41.3767162,2.17031318
2539,41.37609519,2.170590272
2540,41.37642533,2.170871998
2541,41.37643965,2.170774582
2542,41.37659072,2.170636034
2543,41.37621333,2.171301777
2544,41.37606249,2.171885261
2545,41.37597842,2.171061101
2546,41.37630925,2.171087758
2547,41.37664878,2.17362831
2548,41.37659435,2.173949212
2549,41.37634225,2.173424882
2550,41.37621047,2.174066684
2551,41.37644251,2.174482137
2552,41.37629641,2.175060905
2553,41.37656283,2.174860342
2554,41.37590847,2.175139472
2555,41.37626203,2.175487818
2556,41.37617144,2.176064797
2557,41.37641387,2.175691247
2558,41.37605577,2.177304348
2559,41.37635944,2.177166819
2560,41.37611861,2.176863677
2561,41.37647403,2.177226988
2562,41.376411,2.176651085
2563,41.37656856,2.176992043
2564,41.37614458,2.177754183
2565,41.37630558,2.177864492
2566,41.37635444,2.177511141
2567,41.3765657,2.177424686
2568,41.37649792,2.177806409
2569,41.37619901,2.178003455
2570,41.37632219,2.178066489
2571,41.37583519,2.150216847
2572,41.37575125,2.153360318
2573,41.37588675,2.153036194
2574,41.37562892,2.15275254
2575,41.3754906,2.153834851
2576,41.37600522,2.154453944
2577,41.37565397,2.155856654
2578,41.37568251,2.154792505
2579,41.37563879,2.156991104
2580,41.37563435,2.158139978
2581,41.37577213,2.160193127
2582,41.37561092,2.15921759
2583,41.37605577,2.159806637
2584,41.37572537,2.160722101
2585,41.37560338,2.162703243
2586,41.37562637,2.161476707
2587,41.37609015,2.162087327
2588,41.37561052,2.163744074
2589,41.37559805,2.164911054
2590,41.37587243,2.166823485
2591,41.37557795,2.165986656
2592,41.37540882,2.167419961
2593,41.37587318,2.167864155
2594,41.37549724,2.16814479
2595,41.37568154,2.169229487
2596,41.3757693,2.170436489
2597,41.37593259,2.170227331
2598,41.37564332,2.170029836
2599,41.37532115,2.170393776
2600,41.37569481,2.170763121
2601,41.3755076,2.171456241
2602,41.37584161,2.172790695
2603,41.37565871,2.172255784
2604,41.37555157,2.17308679
2605,41.37573778,2.173178476
2606,41.37566805,2.173508545
2607,41.37592129,2.173259303
2608,41.37599457,2.17363847
2609,41.37550574,2.173817413
2610,41.37564325,2.173860391
2611,41.37561282,2.174179132
2612,41.37578935,2.173914829
2613,41.37591253,2.173957807
2614,41.37587529,2.174241461
2615,41.37564038,2.174863207
2616,41.37554447,2.174625238
2617,41.37566135,2.174462098
2618,41.37574739,2.174647416
2619,41.3750949,2.174808512
2620,41.37575147,2.176870202
2621,41.37612453,2.176507826
2622,41.37563264,2.177360972
2623,41.37588962,2.177522103
2624,41.37590634,2.177808187
2625,41.37600707,2.177694014
2626,41.37608728,2.177848734
2627,41.37519174,2.150765387
2628,41.37533518,2.152079982
2629,41.37515824,2.153195745
2630,41.37527369,2.154145022
2631,41.375108,2.155356118
2632,41.37507675,2.157573465
2633,41.37506006,2.159736269
2634,41.37537682,2.160654733
2635,41.37501816,2.162096413
2636,41.37518775,2.160858161
2637,41.37501303,2.164355156
2638,41.37495347,2.166564336
2639,41.3749632,2.168807245
2640,41.37506457,2.167703099
2641,41.37501873,2.170032498
2642,41.37520494,2.16984053
2643,41.37509344,2.171981198
2644,41.37534818,2.172098299
2645,41.37527104,2.17250127
2646,41.37498722,2.172828923
2647,41.37527083,2.172940665
2648,41.37531914,2.17340798
2649,41.37500727,2.173740053
2650,41.37519921,2.173805952
2651,41.37520207,2.173972133
2652,41.37527083,2.174221405
2653,41.37531953,2.173803087
2654,41.37536201,2.173988958
2655,41.37538255,2.174387586
2656,41.37547996,2.174447755
2657,41.37459573,2.175648666
2658,41.37487968,2.171046195
2659,41.37480596,2.172357899
2660,41.37477688,2.173229397
