FID,lng,lat,id1,id2,id3,id4,id5,id6,id7,id8,id9,id10,id11,id12,id13,id14,id15,id16,id17,id18,id19,id20
1573,2.16439094,41.38268482,0.009920833,0.523898958,0.008908333,0.000167708,2.08E-06,0,0.000225,0,0,0,0,0.361909375,0.03579375,0,0.007295833,0.008515625,0,0.003603125,3.96E-05,0.0085875
1574,2.164888347,41.38278369,0.003495833,0.613144792,1.77E-05,0.132767708,1.04E-06,0,4.17E-06,0,0,0,0,0.174525,0.008164583,0,0.000840625,0,0,0.00058125,0,0.001396875
1575,2.164307849,41.38247283,0.027234375,0.356145833,0.028338542,0.042836458,3.02E-05,0,0.061771875,0,0.000102083,0,0,0.439220833,0.028892708,0,0,0,3.23E-05,0,0,0
1576,2.16582971,41.3825004,0.027234375,0.356145833,0.028338542,0.042836458,3.02E-05,0,0.061771875,0,0.000102083,0,0,0.439220833,0.028892708,0,0,0,3.23E-05,0,0,0
1577,2.165220049,41.38247416,0.011721875,0.446352083,0.000126042,0.027972917,0.123036458,0,0.006105208,0,0,0.000194792,0,0.267085417,0.002990625,5.21E-06,0.004961458,0,0,3.54E-05,0,0
1578,2.165437826,41.38284828,0.065910417,0.285586458,0.005225,0.000969792,0.077904167,0,0.018911458,0,0,0,0,0.361209375,0.049841667,0.000825,0.000232292,0,0,0.001419792,0,0
1579,2.166203706,41.38249572,0.010604167,0.354480208,0.022005208,0.169925,0.0062,0,0.143429167,0,0,0,0,0.248325,0.003398958,0,0,0,0,0.001303125,0,0
1580,2.166350729,41.38273352,0.011721875,0.446352083,0.000126042,0.027972917,0.123036458,0,0.006105208,0,0,0.000194792,0,0.267085417,0.002990625,5.21E-06,0.004961458,0,0,3.54E-05,0,0
1581,2.166863431,41.38249617,0.010604167,0.354480208,0.022005208,0.169925,0.0062,0,0.143429167,0,0,0,0,0.248325,0.003398958,0,0,0,0,0.001303125,0,0
1582,2.166551292,41.38272493,0,0.4382125,0.020891667,0.000190625,0.016477083,0,0.372859375,0,0,0,0,0.124464583,0.002971875,3.02E-05,0,0.00074375,0,0.004119792,0,0
1583,2.16718569,41.38244854,0.000565625,0.641364583,0.000277083,0.004314583,0.005630208,0,0.082109375,0,0,0,0,0.155053125,0.003221875,0.00015,0,0.015725,0,0.029471875,0,0.001889583
1584,2.167576325,41.38255191,0.044464583,0.525411458,0,0.113320833,0.00011875,0,0.10010625,0,0,0.000777083,0,0.181695833,0.00123125,0,0,0,0,0,0,0
1585,2.167463065,41.38280218,1.98E-05,0.576591667,0.005180208,0,0.011596875,0,0.091434375,0.000153125,0,0,0,0.20874375,0.013625,0,0.000138542,0,0,6.04E-05,0,0
1586,2.168071056,41.38236788,0.000305208,0.498616667,0.004770833,0.002559375,0.017629167,0.002680208,0.258830208,0,7.71E-05,0,0,0.132969792,0.008330208,0,3.96E-05,0,0,0.001129167,0,0
1587,2.16779765,41.38272206,0.008840625,0.455884375,0.009513542,0.03263125,0,0.01224375,0.0287875,0,1.98E-05,0,0,0.344582292,0.0629,0,0.001333333,0.000530208,0,0.009532292,0,4.48E-05
1588,2.167728885,41.3829226,0.651953125,0,0,0.039502083,0,0.03201875,0,0.058307292,0.035751042,0,0.007251042,0,0,0,0.0795,0.02376875,0,0.000151042,0.010521875,0.001869792
1589,2.169210188,41.3825645,0.000569792,0.540645833,0.012602083,0.000508333,0.000546875,0,0.010057292,0,0,0,0.000255208,0.319929167,0.006713542,0.001055208,0.014733333,0.001783333,0,0.004973958,0,0.005071875
1590,2.169605249,41.3828017,0.6347375,0.000988542,4.17E-06,0.057651042,0,0.003920833,0,0.081238542,0.050316667,0,0.001498958,0,2.40E-05,0,0.039017708,0.027371875,0,0.011066667,0.012292708,0.005339583
1591,2.169866317,41.38293692,0.008840625,0.455884375,0.009513542,0.03263125,0,0.01224375,0.0287875,0,1.98E-05,0,0,0.344582292,0.0629,0,0.001333333,0.000530208,0,0.009532292,0,4.48E-05
1592,2.170199492,41.3826651,3.96E-05,0.454432292,0.025658333,0.010578125,0.019603125,0.00010625,0.185505208,0,0,0,0,0.2181125,0.042290625,0,0.001935417,0,0,0.00124375,0,0
1593,2.171459362,41.3828653,0.008840625,0.455884375,0.009513542,0.03263125,0,0.01224375,0.0287875,0,1.98E-05,0,0,0.344582292,0.0629,0,0.001333333,0.000530208,0,0.009532292,0,4.48E-05
1594,2.17074279,41.38249658,0.167142708,0.236357292,0.014077083,0.00073125,0.055466667,0,0.205138542,0,0,0,0,0.239551042,0.049171875,0,5.83E-05,0,0,0,0,0
1595,2.171135596,41.38247283,0.004630208,0.437511458,0.021814583,1.88E-05,0.046805208,0,0.112078125,0,0,0,0,0.270815625,0.037120833,0,0.000404167,0.002352083,0,0.005311458,6.25E-06,0
1596,2.171109809,41.38269628,0.001277083,0.396220833,0.01339375,0.000625,0.039554167,0,0.129989583,0,0,0,0,0.308428125,0.053560417,9.90E-05,0,0.000583333,0,0.0022375,0,0
1597,2.171592173,41.38253583,3.96E-05,0.454432292,0.025658333,0.010578125,0.019603125,0.00010625,0.185505208,0,0,0,0,0.2181125,0.042290625,0,0.001935417,0,0,0.00124375,0,0
1598,2.172012344,41.38263039,0.000303125,0.43920625,0.022711458,0.001770833,0.043269792,0,0.129363542,0,0,0,0,0.233383333,0.029485417,0,0.0001875,0.00686875,0,0.001517708,0,4.06E-05
1599,2.171926388,41.38274785,0.141708333,0.421070833,0.002596875,0.026086458,0.013188542,0.000213542,0.0089125,3.75E-05,0,0,4.90E-05,0.274970833,0.019103125,0,0.001160417,0.003502083,0,0.024883333,0,0.00215
1600,2.17181178,41.38286817,0.385758333,0.337782292,0,0.101690625,0,0.003201042,0,0.001573958,0.001877083,0.000167708,0,0.111733333,0.012032292,0,0,2.19E-05,0,0.000378125,0,0.008885417
1601,2.172995414,41.38226878,0.141708333,0.421070833,0.002596875,0.026086458,0.013188542,0.000213542,0.0089125,3.75E-05,0,0,4.90E-05,0.274970833,0.019103125,0,0.001160417,0.003502083,0,0.024883333,0,0.00215
1602,2.172386112,41.38237314,0.141708333,0.421070833,0.002596875,0.026086458,0.013188542,0.000213542,0.0089125,3.75E-05,0,0,4.90E-05,0.274970833,0.019103125,0,0.001160417,0.003502083,0,0.024883333,0,0.00215
1603,2.17210976,41.38242126,0.008051042,0.456890625,0.000257292,0.004266667,0.0465625,0,0.013542708,0,0,0,0,0.378704167,0.007715625,0,0,0,0,8.33E-05,0,0
1604,2.172306665,41.38258658,0.141708333,0.421070833,0.002596875,0.026086458,0.013188542,0.000213542,0.0089125,3.75E-05,0,0,4.90E-05,0.274970833,0.019103125,0,0.001160417,0.003502083,0,0.024883333,0,0.00215
1605,2.174238596,41.38242413,0.0592,0.503742708,0.000773958,0.179266667,0,0.005671875,3.13E-06,0,0,0,0,0.137197917,0.023602083,0,0.007122917,0.000353125,0,0,0,0.000460417
1606,2.174341743,41.38242986,0.010127083,0.677680208,0,0.118433333,0,0.008248958,0.001826042,0,2.92E-05,0,2.08E-05,0.067346875,0.059365625,0,0.003879167,0,0,0.001802083,0.000119792,0
1607,2.174228402,41.38243343,0.290151042,0.468515625,0.003245833,0.088336458,0.000151042,0.000580208,0.001383333,0,9.58E-05,0,0,0.125025,0.006594792,0,0.007485417,0,0,0,1.67E-05,0
1608,2.1742959,41.38249288,0.12050625,0.553479167,0,0.187760417,0,0.001154167,0.000148958,0,0.001041667,0,2.08E-05,0.041528125,0.003834375,0.000323958,0.011891667,0.001707292,0,0.000534375,0,0.010382292
1609,2.174000785,41.38251867,0.141708333,0.421070833,0.002596875,0.026086458,0.013188542,0.000213542,0.0089125,3.75E-05,0,0,4.90E-05,0.274970833,0.019103125,0,0.001160417,0.003502083,0,0.024883333,0,0.00215
1610,2.174184157,41.38256164,0.062204167,0.649497917,0,0.162242708,0.001505208,0,0,0,0.0002875,0,0,0.07545625,0.007619792,0,0.012178125,0.013696875,0,0,0,0.001404167
1611,2.174086741,41.38268196,0.474705208,0.20434375,0,0.312853125,0,0,0.000170833,0,0.001365625,0,0,0.000672917,0.000398958,0,0.001782292,0,0,0,0,0
1612,2.175091036,41.38220177,0.000128125,0.752879167,0,0.102634375,0,0,1.04E-06,0,0,0,0,0.075494792,0.064939583,0,0.000394792,0,0,0,0,0
1613,2.174694161,41.38264471,0.195929167,0.437738542,0,0.018510417,4.17E-06,0.001392708,0.005421875,0,0,0,0,0.21406875,0.056463542,9.48E-05,0.00180625,0.00035625,0.000369792,0.011179167,0,0
1614,2.174981965,41.38285008,0.091988542,0.533022917,0.002442708,0.075247917,0,0,0.125136458,0,0.000847917,0,0,0.054507292,0.001423958,0.000222917,0.000575,0,0,0.003083333,0,0
1615,2.174557712,41.38244501,0.003210417,0.692969792,0,0.244423958,0,0,0.000283333,0.000198958,0.000260417,0,0,0.045009375,0.002151042,0,0.004797917,0,0,0,0,0
1616,2.175442162,41.38255633,0.175120833,0.671867708,0,0.099420833,0,0.001135417,0,0,0.000366667,0,0,0.033539583,1.04E-05,0,0,0.004794792,0,0.00201875,0,0
1617,2.175642598,41.38271831,0.593660417,0.092404167,0,0.265457292,0,0,1.04E-06,0.001895833,0,0,0.011967708,0.001604167,0.0002375,0,0.001484375,0.000453125,0,0,0,0
1618,2.175350289,41.38281087,0,0.440883333,0.00435,0.212683333,0,0,0.173648958,0.000392708,0.000367708,0,0,0.114023958,0.042605208,0,0.0016,0,0,0.000214583,0,0
1619,2.17589754,41.38259028,0,0.438304167,0.007784375,0.039698958,6.56E-05,0,0.382071875,0,0,0,0,0.014769792,0.051151042,6.67E-05,0,0,0,0,0,0
1620,2.176086643,41.38245564,0,0.500497917,0.010176042,0.003429167,8.33E-05,0,0.303108333,0,0,0,0,0.139080208,0.028845833,0,0,0,0,0,0,0
1621,2.176052261,41.38272779,0.004278125,0.64390625,0.008615625,0.093826042,0,0,0.011835417,0,0,0,2.50E-05,0.159146875,0.06219375,9.38E-06,0.006889583,0,0,0,0,0
1622,2.175717034,41.38248715,0,0.397191667,0.00776875,0.111160417,0,0,0.367465625,3.23E-05,0,0,0,0.095894792,0.005819792,0,0,0,0,0,0,0
1623,2.176439005,41.38275109,0,0.499619792,0.012998958,0.006840625,0,0,0.275761458,0,0,0,0,0.143654167,0.014084375,0,0,0,0,9.17E-05,0,0
1624,2.177000638,41.38244991,0,0.499619792,0.012998958,0.006840625,0,0,0.275761458,0,0,0,0,0.143654167,0.014084375,0,0,0,0,9.17E-05,0,0
1625,2.177052212,41.38249575,0,0.478271875,0.010069792,0.000135417,0,0,0.115648958,0,0,0,0,0.257922917,0.109441667,0,0,0,0,0.0004125,0,0
1626,2.177080864,41.38252153,0.007786458,0.486501042,0.014070833,0.050434375,0,0.002854167,0.013058333,0,0.000209375,0,0,0.277723958,0.091666667,0.000873958,0.013454167,1.35E-05,0,0,0,0.001836458
1627,2.177092324,41.38253299,0.007786458,0.486501042,0.014070833,0.050434375,0,0.002854167,0.013058333,0,0.000209375,0,0,0.277723958,0.091666667,0.000873958,0.013454167,1.35E-05,0,0,0,0.001836458
1628,2.17710092,41.38254445,0.153605208,0.559897917,0,0.011798958,0,0,0.01269375,0,8.44E-05,0,0,0.173892708,0.015921875,0,0,9.90E-05,0,3.33E-05,0,0
1629,2.177109516,41.38255591,3.23E-05,0.4039125,0.00064375,0.1414875,0.000315625,0,0.300608333,0,0,0,0,0.128173958,0.015728125,0,0,0,0,0,0,0
1630,2.177120976,41.38257023,0.201060417,0.476988542,0.001540625,0.10756875,0,0,0.011134375,0,0,0,0,0.167177083,0.004552083,0,0.00065,0,0,0,0,0.015301042
1631,2.177132437,41.38258169,0,0.397191667,0.00776875,0.111160417,0,0,0.367465625,3.23E-05,0,0,0,0.095894792,0.005819792,0,0,0,0,0,0,0
1632,2.177149628,41.38259028,0.265585417,0.383026042,0.007372917,0.238835417,0,0.013271875,2.08E-05,0,0,0,0.000939583,0.061997917,0.01474375,0,0.002384375,0,0,0,0,0
1633,2.177166819,41.38260174,0.2349625,0.333348958,0.002948958,0.2246375,0,0,0.013491667,0,0,0,0,0.07489375,0.025939583,0.000671875,0.066142708,0,0,0,0,0
1634,2.177235584,41.38267909,0.000567708,0.501802083,0.014035417,5.21E-06,0.000557292,0,0.0981625,0,0,0,0,0.335523958,0.019141667,0,6.25E-06,2.60E-05,0,3.85E-05,0,0
1635,2.177035021,41.3827192,0.057791667,0.369921875,0.00325625,0.165554167,0,0,0.193660417,0,0.000455208,0,0,0.131842708,0.02261875,0,0,0.000245833,0,0,0,0
1636,2.176914683,41.38285098,0,0.438304167,0.007784375,0.039698958,6.56E-05,0,0.382071875,0,0,0,0,0.014769792,0.051151042,6.67E-05,0,0,0,0,0,0
1637,2.177046481,41.38273352,0,0.438304167,0.007784375,0.039698958,6.56E-05,0,0.382071875,0,0,0,0,0.014769792,0.051151042,6.67E-05,0,0,0,0,0,0
1638,2.177224123,41.38283952,0,0.438304167,0.007784375,0.039698958,6.56E-05,0,0.382071875,0,0,0,0,0.014769792,0.051151042,6.67E-05,0,0,0,0,0,0
1639,2.176954795,41.38291114,0,0.397191667,0.00776875,0.111160417,0,0,0.367465625,3.23E-05,0,0,0,0.095894792,0.005819792,0,0,0,0,0,0,0
1640,2.177069403,41.38294551,0.099839583,0.52935625,0.001539583,0.260609375,0,0,0.030077083,0,0.000361458,0,0,0.011630208,0.019211458,0,0.020597917,0,0,0.00395,0,0.00018125
1641,2.176494194,41.38240677,0,0.397191667,0.00776875,0.111160417,0,0,0.367465625,3.23E-05,0,0,0,0.095894792,0.005819792,0,0,0,0,0,0,0
1642,2.176676872,41.38247856,0,0.398,0.006732292,0,0,0,0.372946875,0,0,0,0,0.198955208,0.010120833,0,0,0,0,0,0,0
1643,2.176671142,41.38253012,0.057791667,0.369921875,0.00325625,0.165554167,0,0,0.193660417,0,0.000455208,0,0,0.131842708,0.02261875,0,0,0.000245833,0,0,0,0
1644,2.17672558,41.38264471,0.004278125,0.64390625,0.008615625,0.093826042,0,0,0.011835417,0,0,0,2.50E-05,0.159146875,0.06219375,9.38E-06,0.006889583,0,0,0,0,0
1645,2.176906087,41.38259601,0.057791667,0.369921875,0.00325625,0.165554167,0,0,0.193660417,0,0.000455208,0,0,0.131842708,0.02261875,0,0,0.000245833,0,0,0,0
1646,2.176805805,41.38273639,0.004278125,0.64390625,0.008615625,0.093826042,0,0,0.011835417,0,0,0,2.50E-05,0.159146875,0.06219375,9.38E-06,0.006889583,0,0,0,0,0
1647,2.17695193,41.38263612,0.057791667,0.369921875,0.00325625,0.165554167,0,0,0.193660417,0,0.000455208,0,0,0.131842708,0.02261875,0,0,0.000245833,0,0,0,0
1648,2.176834457,41.38276217,0.201060417,0.476988542,0.001540625,0.10756875,0,0,0.011134375,0,0,0,0,0.167177083,0.004552083,0,0.00065,0,0,0,0,0.015301042
1649,2.176963391,41.38264758,0,0.397191667,0.00776875,0.111160417,0,0,0.367465625,3.23E-05,0,0,0,0.095894792,0.005819792,0,0,0,0,0,0,0
1650,2.176845918,41.38277363,0.126107292,0.516980208,0.007241667,0.156380208,0.000311458,0.011138542,0.000436458,0,0,0,0,0.122361458,0.007659375,0,0.001571875,0,0,0,0,0.000113542
1651,2.176974852,41.38265904,0,0.397191667,0.00776875,0.111160417,0,0,0.367465625,3.23E-05,0,0,0,0.095894792,0.005819792,0,0,0,0,0,0,0
1652,2.176857379,41.38278509,0.126107292,0.516980208,0.007241667,0.156380208,0.000311458,0.011138542,0.000436458,0,0,0,0,0.122361458,0.007659375,0,0.001571875,0,0,0,0,0.000113542
1653,2.176983447,41.3826705,3.23E-05,0.4039125,0.00064375,0.1414875,0.000315625,0,0.300608333,0,0,0,0,0.128173958,0.015728125,0,0,0,0,0,0,0
1654,2.17686884,41.38279655,0.126107292,0.516980208,0.007241667,0.156380208,0.000311458,0.011138542,0.000436458,0,0,0,0,0.122361458,0.007659375,0,0.001571875,0,0,0,0,0.000113542
1655,2.176994908,41.38268196,0.013667708,0.778979167,0,0.114385417,0,0,0.00129375,0,5.63E-05,0,0,0.047680208,0.007141667,0,0.019819792,0,0,0,0,0
1656,2.1768803,41.38280801,0.070042708,0.666945833,1.35E-05,0.17048125,0,0,0.002633333,0,0,0.00074375,0,0.024561458,0.000172917,0,0.004315625,0,0,0.005445833,0,0
1657,2.177006369,41.38269628,0.00214375,0.426060417,0.010478125,0.123527083,6.04E-05,0,0.294036458,0,0,0,0,0.095034375,0.017628125,0,0,0.000103125,0,0,0,0
1658,2.176894626,41.38282519,0,0.499619792,0.012998958,0.006840625,0,0,0.275761458,0,0,0,0,0.143654167,0.014084375,0,0,0,0,9.17E-05,0,0
1659,2.177020695,41.3827106,0.003035417,0.530298958,0.01620625,0.012386458,0,0,0.09611875,0,5.63E-05,0,0,0.2548125,0.035457292,0,0.001092708,0,0,0,0,0.000825
1660,2.176906087,41.38283952,0.00214375,0.426060417,0.010478125,0.123527083,6.04E-05,0,0.294036458,0,0,0,0,0.095034375,0.017628125,0,0,0.000103125,0,0,0,0
1661,2.177771374,41.38239548,0.210055208,0.633382292,0.003488542,0.011564583,0.000721875,0,0,0,0,0,0,0.13869375,7.29E-05,0,0.000290625,0,0,0.000889583,0,0
1662,2.17770261,41.38254158,0.04663125,0.720879167,0.006583333,0.1031125,0,0,6.67E-05,0,0,0,0,0.100425,0.018475,0,0.002203125,0,0,0,0,0
1663,2.17750467,41.38261706,0.686555208,0.130430208,0,0.077933333,0,0,0,0,0.001617708,0,0,0.01569375,0.000952083,0,0.038791667,0,0,0,0,0
1664,2.177318674,41.38275071,0.188857292,0.37485,0.000190625,0.194742708,0.007472917,0.0003375,2.08E-06,0,5.21E-06,0.000101042,0,0.034432292,0.022107292,0,0.052713542,0.001403125,0,0.081680208,0,0.000147917
1665,2.177355922,41.38276503,0.057152083,0.64461875,0.017453125,0.000655208,0,0,0.012323958,0,0.000451042,0,0,0.255732292,0.000598958,0,0,0,0,0.002871875,0,0
1666,2.177558207,41.38269503,0.000384375,0.648633333,9.79E-05,0.002075,0,0,0.003814583,0,0.000532292,0,0,0.32946875,0.000396875,0,0.000733333,0,0,0,0,0
1667,2.177791431,41.38266763,0.016114583,0.770703125,0.003519792,0.009182292,0,0,0.00115625,0,0,0,0,0.19756875,0.000308333,0,0.000597917,0,0,0,0,0
1668,2.177759914,41.382914,0.016114583,0.770703125,0.003519792,0.009182292,0,0,0.00115625,0,0,0,0,0.19756875,0.000308333,0,0.000597917,0,0,0,0,0
1669,2.178118341,41.38285367,0.029352083,0.606708333,0,0.033311458,0.035884375,0,0.046621875,0,0,0.002865625,0,0.179008333,0.003159375,0,0,0,0,0,0,0.000523958
1670,2.17892318,41.38256737,0.000777083,0.438310417,0.005583333,0,0.008005208,0,0.441878125,0,0,0,0,0.080127083,0.005578125,0,0,0,0,0,0,0
1671,2.178659583,41.38279941,0.000103125,0.488023958,0.021625,0.045553125,0.000355208,0,0.271538542,0,0,0,0,0.118394792,0.006010417,0,0,0,0,0,0,5.00E-05
1672,2.178548558,41.38257027,0.014121875,0.592792708,0.001739583,0.001560417,0.029486458,0,0.001239583,0,0,0,0,0.294119792,0.000136458,0.003747917,0.013414583,9.69E-05,0,0,0,0
1673,2.178490537,41.38285384,0.000175,0.476822917,0.003401042,0,0.007276042,0,0.4337625,0,0,0,0,0.070567708,0.001172917,0,0.001089583,0,0,0,0,0
1674,2.178421772,41.38287676,0.687211458,0.133932292,0.001117708,0.00728125,0.000741667,0,0.000259375,0,3.13E-05,0,0,0.156945833,0.003957292,0,0,0,0,0,0,0.00055
1675,2.179938774,41.38248652,0.054527083,0.436951042,0.000169792,0,0.041860417,0,0.06358125,0,0,0,0.000922917,0.232038542,0.001852083,0,0,0,0,3.13E-06,0,0
1676,2.180450326,41.38266477,0.054527083,0.436951042,0.000169792,0,0.041860417,0,0.06358125,0,0,0,0.000922917,0.232038542,0.001852083,0,0,0,0,3.13E-06,0,0
1677,2.179885563,41.38285318,0.197480208,0.455402083,6.25E-06,0.047814583,0.020554167,0,0.0013,0,0,0,0,0.247957292,0.001534375,0,0.000177083,0.000296875,0,0,0,0.000422917
1678,2.180009087,41.3830114,0.197480208,0.455402083,6.25E-06,0.047814583,0.020554167,0,0.0013,0,0,0,0,0.247957292,0.001534375,0,0.000177083,0.000296875,0,0,0,0.000422917
1679,2.181049151,41.38248142,0.197480208,0.455402083,6.25E-06,0.047814583,0.020554167,0,0.0013,0,0,0,0,0.247957292,0.001534375,0,0.000177083,0.000296875,0,0,0,0.000422917
1680,2.181325049,41.38263892,0.197480208,0.455402083,6.25E-06,0.047814583,0.020554167,0,0.0013,0,0,0,0,0.247957292,0.001534375,0,0.000177083,0.000296875,0,0,0,0.000422917
1681,2.181132242,41.38276217,3.13E-06,0.602619792,0.000727083,0.063883333,0.011416667,0,0.002984375,0,0,0,0,0.192886458,0.020553125,0,0.00595625,0.018279167,0,0.002322917,0,0.000627083
1682,2.181201006,41.38288249,0.396467708,0.404338542,0,0.168647917,0,0,0.006839583,0,0.001538542,0,0,0.009490625,0.001292708,0.000616667,0.002701042,0.000120833,0,0,0,0
1683,2.181046286,41.38294265,0.396467708,0.404338542,0,0.168647917,0,0,0.006839583,0,0.001538542,0,0,0.009490625,0.001292708,0.000616667,0.002701042,0.000120833,0,0,0,0
1684,2.180991847,41.38300854,0.396467708,0.404338542,0,0.168647917,0,0,0.006839583,0,0.001538542,0,0,0.009490625,0.001292708,0.000616667,0.002701042,0.000120833,0,0,0,0
1685,2.180994712,41.38301427,0.396467708,0.404338542,0,0.168647917,0,0,0.006839583,0,0.001538542,0,0,0.009490625,0.001292708,0.000616667,0.002701042,0.000120833,0,0,0,0
1686,2.181000443,41.38302859,0.0138625,0.79868125,0.000954167,0.137436458,0,0,0.010514583,0.001213542,0,0,0,0.021165625,0.006328125,0,0.002301042,4.06E-05,0,0,0,0
1687,2.181756853,41.3825645,0.0138625,0.79868125,0.000954167,0.137436458,0,0,0.010514583,0.001213542,0,0,0,0.021165625,0.006328125,0,0.002301042,4.06E-05,0,0,0,0
1688,2.181553424,41.38276503,0,0.540067708,0,0.144865625,0.0085,0,0.006428125,0,0,0,0.000940625,0.266739583,0.003209375,0,0.009058333,0,0,0,0,0.0009
1689,2.181607863,41.38281374,0,0.540067708,0,0.144865625,0.0085,0,0.006428125,0,0,0,0.000940625,0.266739583,0.003209375,0,0.009058333,0,0,0,0,0.0009
1690,2.181625054,41.38282519,0.396467708,0.404338542,0,0.168647917,0,0,0.006839583,0,0.001538542,0,0,0.009490625,0.001292708,0.000616667,0.002701042,0.000120833,0,0,0,0
1691,2.181725336,41.3828739,0.396467708,0.404338542,0,0.168647917,0,0,0.006839583,0,0.001538542,0,0,0.009490625,0.001292708,0.000616667,0.002701042,0.000120833,0,0,0,0
1692,2.181496121,41.38228375,0.396467708,0.404338542,0,0.168647917,0,0,0.006839583,0,0.001538542,0,0,0.009490625,0.001292708,0.000616667,0.002701042,0.000120833,0,0,0,0
1693,2.181570616,41.38259601,0.687211458,0.133932292,0.001117708,0.00728125,0.000741667,0,0.000259375,0,3.13E-05,0,0,0.156945833,0.003957292,0,0,0,0,0,0,0.00055
1694,2.181481795,41.3826705,0.687211458,0.133932292,0.001117708,0.00728125,0.000741667,0,0.000259375,0,3.13E-05,0,0,0.156945833,0.003957292,0,0,0,0,0,0,0.00055
1695,2.18148466,41.38268482,0.396467708,0.404338542,0,0.168647917,0,0,0.006839583,0,0.001538542,0,0,0.009490625,0.001292708,0.000616667,0.002701042,0.000120833,0,0,0,0
1696,2.181496121,41.38270774,0.396467708,0.404338542,0,0.168647917,0,0,0.006839583,0,0.001538542,0,0,0.009490625,0.001292708,0.000616667,0.002701042,0.000120833,0,0,0,0
1697,2.181411633,41.38275005,0.396467708,0.404338542,0,0.168647917,0,0,0.006839583,0,0.001538542,0,0,0.009490625,0.001292708,0.000616667,0.002701042,0.000120833,0,0,0,0
1698,2.181418761,41.38276217,0.687211458,0.133932292,0.001117708,0.00728125,0.000741667,0,0.000259375,0,3.13E-05,0,0,0.156945833,0.003957292,0,0,0,0,0,0,0.00055
1699,2.181327074,41.38285957,0.687211458,0.133932292,0.001117708,0.00728125,0.000741667,0,0.000259375,0,3.13E-05,0,0,0.156945833,0.003957292,0,0,0,0,0,0,0.00055
1700,2.181315614,41.38289395,0.687211458,0.133932292,0.001117708,0.00728125,0.000741667,0,0.000259375,0,3.13E-05,0,0,0.156945833,0.003957292,0,0,0,0,0,0,0.00055
1701,2.181415895,41.38281087,0.396467708,0.404338542,0,0.168647917,0,0,0.006839583,0,0.001538542,0,0,0.009490625,0.001292708,0.000616667,0.002701042,0.000120833,0,0,0,0
1702,2.18154009,41.38287303,0.136292708,0.401109375,0.009382292,0.281885417,0.008766667,0.016404167,0.003732292,0,0,0,0,0.022815625,0.063291667,0,0.001127083,0.001136458,0,0.001697917,0,0.0009
1703,2.181550559,41.38288249,0.521359375,0.0358625,0,0.371357292,0,0.044033333,0.004421875,0,0.000921875,0,0,0.004501042,0.006961458,0,0.001753125,0,0,0,0,0
1704,2.181387243,41.38294551,0.382080208,0.301215625,0,0.218030208,0,0.018919792,0.001319792,0,0.010320833,0,7.40E-05,0.001053125,0.002209375,0,0.045779167,3.13E-06,0,0.000791667,0.00016875,0.000820833
1705,2.181467469,41.38296843,0,0.816163542,0.001022917,0.051203125,5.83E-05,0,0.096555208,0,0.000352083,0,0,0.023496875,0.000873958,0,3.75E-05,0,0,0.002705208,0,0.000884375
1706,2.181450278,41.38299421,0.396467708,0.404338542,0,0.168647917,0,0,0.006839583,0,0.001538542,0,0,0.009490625,0.001292708,0.000616667,0.002701042,0.000120833,0,0,0,0
1707,2.18154354,41.38291253,0.035601042,0.645917708,0.000291667,0.168532292,0,0,0.110575,0.003086458,8.65E-05,0,0,0.027390625,0.000329167,0.001267708,9.69E-05,0,0,0,0,0
1708,2.182153616,41.38230019,4.69E-05,0.229877083,0.024660417,0.061354167,0.118521875,0,0.15234375,0,0,0.017765625,0.0007,0.271747917,0.009196875,0,0,0,0,0,0,0
1709,2.182037641,41.38255591,4.69E-05,0.229877083,0.024660417,0.061354167,0.118521875,0,0.15234375,0,0,0.017765625,0.0007,0.271747917,0.009196875,0,0,0,0,0,0,0
1710,2.182298374,41.38259315,0.000544792,0.230260417,0.102075,8.33E-06,0.077795833,0,0.482883333,0,0,0,0,0.038301042,0.003501042,0,0,0,0,9.38E-06,0,0
1711,2.181834213,41.3827593,4.69E-05,0.229877083,0.024660417,0.061354167,0.118521875,0,0.15234375,0,0,0.017765625,0.0007,0.271747917,0.009196875,0,0,0,0,0,0,0
1712,2.181817022,41.38295411,0,0.39060625,0.024809375,0,0.009716667,0,0.498832292,0,0,0,0,0.041229167,0.000782292,0,0.001025,0,0,0.000273958,0,0
1713,2.1821505,41.38292315,0.000563542,0.232064583,0.02085,0,0.172989583,0,0.358755208,0,0,0.014257292,0,0.114066667,0.00251875,0.001429167,0,0,0,0,0,0
1714,2.182894333,41.38277363,0.028683333,0.407226042,0.021994792,0,0.003866667,0,0.403954167,0,0,0,0,0.092219792,0.0014125,0,0,0,0,0,0,0
1715,2.182567701,41.38277363,0.014266667,0.305034375,0.09293125,0,0.010029167,0,0.47085,0,0,2.08E-06,0,0.038067708,0.000184375,0,0,0,0,0,0,0
1716,2.182789467,41.38224275,7.50E-05,0.267670833,0.045026042,0,0.08354375,0,0.379784375,0,0,0.081871875,0,0.036058333,0.006546875,6.15E-05,0,0,0.000745833,0.001129167,0,0
1717,2.183140742,41.38279751,0,0.287467708,0.038666667,0,0.074217708,0,0.427204167,0,0,0.0028625,0,0.051377083,0.00425625,0,0,0,0,0.00060625,0,0
